EmployeeID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
4003,38.0,Male,Bachelor's Degree,Back End Developer,14.0,136449.0
4004,30.0,Female,Master's Degree,Full Stack Engineer,6.0,110707.0
4005,40.0,Male,Master's Degree,Software Engineer Manager,17.0,151670.0
4006,45.0,Female,Bachelor's Degree,Senior Project Engineer,21.0,167015.0
4007,36.0,Male,Master's Degree,Full Stack Engineer,13.0,146508.0
4008,52.0,Male,PhD,Software Engineer Manager,27.0,190596.0
4009,31.0,Female,Bachelor's Degree,Senior Software Engineer,6.0,104378.0
4010,26.0,Male,Master's Degree,Full Stack Engineer,3.0,70216.0
4011,30.0,Female,Master's Degree,Senior Project Engineer,5.0,101733.0
4012,24.0,Male,Bachelor's Degree,Back End Developer,1.0,55935.0
4013,45.0,Male,Master's Degree,Senior Software Engineer,21.0,180367.0
4014,33.0,Female,Master's Degree,Full Stack Engineer,9.0,135596.0
4015,38.0,Male,Bachelor's Degree,Front End Developer,11.0,136062.0
4016,54.0,Female,PhD,Software Engineer Manager,32.0,191267.0
4017,42.0,Male,Master's Degree,Full Stack Engineer,19.0,177347.0
4018,29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,103579.0
4019,45.0,Male,Master's Degree,Software Engineer Manager,19.0,163780.0
4020,36.0,Male,Bachelor's Degree,Front End Developer,12.0,137878.0
4021,30.0,Female,Master's Degree,Senior Project Engineer,4.0,92438.0
4022,28.0,Male,Master's Degree,Full Stack Engineer,5.0,84181.0
4023,46.0,Female,PhD,Software Engineer Manager,21.0,174821.0
4024,34.0,Male,Bachelor's Degree,Back End Developer,10.0,126520.0
4025,44.0,Male,Master's Degree,Senior Software Engineer,18.0,152168.0
4026,55.0,Female,PhD,Software Engineer Manager,29.0,190543.0
4027,35.0,Male,Master's Degree,Full Stack Engineer,9.0,131547.0
4028,54.0,Male,Bachelor's Degree,Senior Project Engineer,28.0,192292.0
4029,23.0,Female,High School,Back End Developer,1.0,52807.0
4030,46.0,Male,Master's Degree,Senior Software Engineer,20.0,174938.0
4031,33.0,Female,Bachelor's Degree,Full Stack Engineer,8.0,124071.0
4032,26.0,Male,Master's Degree,Front End Developer,3.0,73640.0
4033,43.0,Female,PhD,Software Engineer Manager,19.0,156486.0
4034,36.0,Male,Master's Degree,Full Stack Engineer,11.0,138859.0
4035,23.0,Female,Bachelor's Degree,Senior Project Engineer,0.0,52831.0
4036,49.0,Male,Master's Degree,Software Engineer Manager,23.0,182392.0
4037,35.0,Female,Master's Degree,Full Stack Engineer,11.0,151078.0
4038,31.0,Male,Bachelor's Degree,Back End Developer,8.0,100679.0
4039,54.0,Female,High School,Senior Software Engineer,29.0,158966.0
4040,43.0,Male,Master's Degree,Full Stack Engineer,20.0,167924.0
4041,33.0,Female,Master's Degree,Senior Project Engineer,10.0,113334.0
4042,52.0,Female,PhD,Software Engineer Manager,29.0,194778.0
4043,28.0,Male,Bachelor's Degree,Full Stack Engineer,4.0,77606.0
4044,36.0,Female,Master's Degree,Senior Software Engineer,13.0,140010.0
4045,43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,142421.0
4046,50.0,Female,Master's Degree,Full Stack Engineer,24.0,192756.0
4047,24.0,Male,PhD,Software Engineer Manager,1.0,106686.0
4048,52.0,Male,Master's Degree,Senior Software Engineer,27.0,186794.0
4049,46.0,Female,Bachelor's Degree,Back End Developer,19.0,150729.0
4050,38.0,Male,Master's Degree,Full Stack Engineer,15.0,171652.0
4051,29.0,Male,Bachelor's Degree,Senior Project Engineer,6.0,88552.0
4052,33.0,Female,Master's Degree,Front End Developer,9.0,119918.0
4053,47.0,Male,PhD,Software Engineer Manager,21.0,174985.0
4054,45.0,Female,Master's Degree,Senior Software Engineer,23.0,174336.0
4055,28.0,Male,Bachelor's Degree,Back End Developer,4.0,72389.0
4056,42.0,Female,Master's Degree,Full Stack Engineer,14.0,163978.0
4057,46.0,Male,Bachelor's Degree,Senior Project Engineer,25.0,166958.0
4058,38.0,Female,PhD,Software Engineer Manager,15.0,145052.0
4059,54.0,Male,Master's Degree,Senior Software Engineer,32.0,195270.0
4060,33.0,Female,Master's Degree,Full Stack Engineer,8.0,122970.0
4061,27.0,Male,High School,Back End Developer,4.0,80247.0
4062,50.0,Female,Bachelor's Degree,Senior Project Engineer,25.0,177862.0
4063,26.0,Male,Master's Degree,Full Stack Engineer,4.0,91062.0
4064,31.0,Female,Master's Degree,Senior Software Engineer,6.0,114290.0
4065,35.0,Male,Bachelor's Degree,Front End Developer,10.0,128999.0
4066,44.0,Female,PhD,Software Engineer Manager,18.0,162454.0
4067,32.0,Male,Master's Degree,Senior Project Engineer,8.0,122354.0
4068,54.0,Male,Bachelor's Degree,Full Stack Engineer,25.0,179756.0
4069,26.0,Female,Master's Degree,Front End Developer,3.0,73218.0
4070,23.0,Male,PhD,Software Engineer Manager,0.0,52612.0
4071,48.0,Female,Master's Degree,Senior Software Engineer,23.0,185038.0
4072,38.0,Male,Bachelor's Degree,Back End Developer,12.0,132442.0
4073,30.0,Female,Master's Degree,Full Stack Engineer,5.0,102828.0
4074,40.0,Male,Master's Degree,Software Engineer Manager,16.0,150301.0
4075,45.0,Female,Bachelor's Degree,Senior Project Engineer,22.0,171468.0
4076,36.0,Male,Master's Degree,Full Stack Engineer,13.0,147326.0
4077,52.0,Male,PhD,Software Engineer Manager,26.0,185982.0
4078,31.0,Female,Bachelor's Degree,Senior Software Engineer,7.0,108267.0
4079,26.0,Male,Master's Degree,Full Stack Engineer,3.0,91397.0
4080,30.0,Female,Master's Degree,Senior Project Engineer,5.0,100867.0
4081,24.0,Male,Bachelor's Degree,Back End Developer,2.0,64182.0
4082,45.0,Male,Master's Degree,Senior Software Engineer,22.0,182506.0
4083,33.0,Female,Master's Degree,Full Stack Engineer,9.0,136986.0
4084,38.0,Male,Bachelor's Degree,Front End Developer,11.0,136662.0
4085,54.0,Female,PhD,Software Engineer Manager,32.0,191510.0
4086,42.0,Male,Master's Degree,Full Stack Engineer,19.0,177347.0
4087,28.0,Female,Bachelor's Degree,Senior Project Engineer,4.0,82944.0
4088,48.0,Male,PhD,Software Engineer Manager,23.0,188288.0
4089,36.0,Female,Master's Degree,Senior Software Engineer,14.0,141090.0
4090,43.0,Male,Bachelor's Degree,Full Stack Engineer,19.0,152726.0
4091,33.0,Female,Master's Degree,Back End Developer,9.0,124141.0
4092,26.0,Male,Bachelor's Degree,Front End Developer,3.0,67556.0
4093,50.0,Female,Master's Degree,Senior Project Engineer,22.0,182768.0
4094,41.0,Male,PhD,Software Engineer Manager,15.0,148727.0
4095,29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,91903.0
4096,38.0,Male,Master's Degree,Senior Software Engineer,14.0,147708.0
4097,48.0,Female,Bachelor's Degree,Senior Project Engineer,21.0,163209.0
4098,31.0,Male,Master's Degree,Full Stack Engineer,8.0,120288.0
4099,45.0,Male,PhD,Software Engineer Manager,21.0,170226.0
4100,35.0,Female,Master's Degree,Senior Software Engineer,11.0,134979.0
4101,42.0,Male,Bachelor's Degree,Back End Developer,16.0,137489.0
4102,27.0,Female,Master's Degree,Full Stack Engineer,4.0,83577.0
4103,33.0,Male,Bachelor's Degree,Front End Developer,9.0,117904.0
4104,36.0,Female,Master's Degree,Senior Project Engineer,11.0,134482.0
4105,54.0,Male,PhD,Software Engineer Manager,30.0,184660.0
4106,30.0,Female,Bachelor's Degree,Senior Software Engineer,5.0,100151.0
4107,26.0,Male,Master's Degree,Full Stack Engineer,3.0,88678.0
4108,45.0,Female,PhD,Senior Project Engineer,21.0,181285.0
4109,38.0,Male,Master's Degree,Software Engineer Manager,16.0,154990.0
4110,31.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,108204.0
4111,42.0,Male,Master's Degree,Senior Software Engineer,19.0,175684.0
4112,28.0,Female,Bachelor's Degree,Back End Developer,5.0,77766.0
4113,48.0,Male,PhD,Software Engineer Manager,24.0,192211.0
4114,36.0,Female,Master's Degree,Full Stack Engineer,13.0,144647.0
4115,43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,162231.0
4116,33.0,Female,Master's Degree,Front End Developer,9.0,121120.0
4117,26.0,Male,Bachelor's Degree,Full Stack Engineer,4.0,79652.0
4118,50.0,Female,Master's Degree,Senior Software Engineer,21.0,177002.0
4119,27.0,Male,Master's Degree,Back End Developer,5.0,87584.0
4120,38.0,Female,Bachelor's Degree,Senior Project Engineer,13.0,131860.0
4121,54.0,Male,PhD,Software Engineer Manager,28.0,182013.0
4122,31.0,Female,Master's Degree,Full Stack Engineer,7.0,108799.0
4123,36.0,Male,Bachelor's Degree,Senior Software Engineer,13.0,135378.0
4124,45.0,Female,Master's Degree,Software Engineer Manager,22.0,183530.0
4125,42.0,Male,Bachelor's Degree,Back End Developer,18.0,150901.0
4126,28.0,Female,Master's Degree,Full Stack Engineer,4.0,82697.0
4127,48.0,Male,PhD,Senior Software Engineer,26.0,194638.0
4128,36.0,Female,Master's Degree,Senior Project Engineer,12.0,130356.0
4129,43.0,Male,Bachelor's Degree,Full Stack Engineer,18.0,152560.0
4130,33.0,Female,Master's Degree,Front End Developer,9.0,121432.0
4131,26.0,Male,Bachelor's Degree,Back End Developer,2.0,63789.0
4132,50.0,Female,Master's Degree,Senior Software Engineer,23.0,183690.0
4133,41.0,Male,PhD,Software Engineer Manager,16.0,151310.0
4134,29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,100358.0
4135,38.0,Male,Master's Degree,Senior Software Engineer,15.0,148437.0
4136,48.0,Female,Bachelor's Degree,Senior Project Engineer,22.0,168691.0
4137,31.0,Male,Master's Degree,Full Stack Engineer,8.0,133079.22727272726
4138,28.0,Male,Bachelor's Degree,Software Developer,1.0,50000.0
4139,32.0,Female,Master's Degree,Product Manager,5.0,100000.0
4140,26.0,Male,Bachelor's Degree,Software Engineer,2.0,60000.0
4141,33.0,Female,Master's Degree,Data Analyst,6.0,90000.0
4142,29.0,Male,Bachelor's Degree,Front End Developer,3.0,70000.0
4143,42.0,Male,PhD,Director Of Data Science,12.0,170000.0
4144,36.0,Female,Master's Degree,Data Scientist,8.0,130000.0
4145,27.0,Male,Bachelor's Degree,Software Developer,1.0,50000.0
4146,34.0,Female,Master's Degree,Product Manager,7.0,120000.0
4147,29.0,Male,Bachelor's Degree,Software Engineer,4.0,80000.0
4148,41.0,Female,PhD,Senior Data Scientist,16.0,200000.0
4149,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4150,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4151,36.0,Male,PhD,Director Of Data Science,12.0,170000.0
4152,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4153,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4154,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4155,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4156,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4157,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4158,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4159,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4160,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4161,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4162,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4163,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4164,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4165,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4166,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4167,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4168,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4169,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4170,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4171,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4172,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4173,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4174,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4175,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4176,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4177,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4178,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4179,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4180,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4181,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4182,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4183,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4184,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4185,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4186,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4187,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4188,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4189,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4190,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4191,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4192,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4193,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4194,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4195,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4196,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4197,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4198,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4199,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4200,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4201,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4202,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4203,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4204,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4205,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4206,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4207,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4208,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4209,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4210,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4211,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4212,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4213,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4214,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4215,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4216,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4217,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4218,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4219,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4220,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4221,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4222,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4223,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4224,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4225,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4226,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4227,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4228,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4229,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4230,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4231,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4232,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4233,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4234,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4235,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4236,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4237,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4238,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4239,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4240,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4241,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4242,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4243,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4244,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4245,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4246,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4247,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4248,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4249,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4250,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4251,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4252,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4253,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4254,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4255,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4256,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4257,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4258,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4259,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4260,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4261,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4262,30.0,Female,Bachelor's Degree,Software Engineer,4.0,80000.0
4263,29.0,Male,Bachelor's Degree,Front End Developer,3.0,70000.0
4264,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4265,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4266,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4267,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4268,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4269,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4270,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4271,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4272,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4273,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4274,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4275,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4276,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4277,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4278,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4279,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4280,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4281,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4282,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4283,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4284,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4285,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4286,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4287,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4288,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4289,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4290,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4291,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4292,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4293,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4294,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4295,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4296,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4297,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4298,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4299,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4300,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4301,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4302,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4303,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4304,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4305,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4306,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4307,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4308,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4309,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4310,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4311,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4312,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4313,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4314,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4315,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4316,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4317,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4318,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4319,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4320,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4321,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4322,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4323,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4324,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4325,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4326,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4327,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4328,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4329,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4330,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4331,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4332,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4333,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4334,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4335,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4336,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4337,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4338,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4339,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4340,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4341,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4342,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4343,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4344,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4345,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4346,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4347,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4348,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4349,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4350,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4351,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4352,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4353,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4354,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4355,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4356,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4357,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4358,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4359,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4360,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4361,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4362,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4363,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4364,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4365,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4366,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4367,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4368,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4369,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0
4370,48.0,Male,PhD,Director Of Data Science,18.0,210000.0
4371,34.0,Male,Master's Degree,Data Scientist,9.0,140000.0
4372,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0
4373,32.0,Male,Master's Degree,Product Manager,7.0,110000.0
4374,25.0,Female,Master's Degree,Software Engineer,2.0,60000.0
4375,37.0,Male,Bachelor's Degree,Data Analyst,11.0,160000.0
4376,28.0,Male,Bachelor's Degree,Software Engineer,4.0,75000.0
4377,41.0,Female,PhD,Director Of Data Science,16.0,200000.0
4378,34.0,Male,Master's Degree,Data Analyst,8.0,100000.0
4379,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0
4380,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0
4381,30.0,Female,Bachelor's Degree,Software Engineer,5.0,90000.0
4382,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0
4383,42.0,Male,Master's Degree,Product Manager,14.0,180000.0
4384,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0
4385,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0
4386,28.0,Male,Master's Degree,Web Developer,5.0,80000.0
4387,30.0,Female,Bachelor's Degree,Junior Hr Coordinator,4.0,60000.0
4388,25.0,Male,Bachelor's Degree,Junior Web Developer,2.0,50000.0
4389,45.0,Female,Master's Degree,Senior Human Resources Manager,18.0,160000.0
4390,33.0,Male,PhD,Director Of Hr,9.0,120000.0
4391,22.0,Female,High School,Junior Hr Generalist,0.0,40000.0
4392,36.0,Male,Bachelor's Degree,Web Developer,10.0,100000.0
4393,29.0,Female,Master's Degree,Senior Hr Generalist,4.0,75000.0
4394,42.0,Male,PhD,Director Of Hr,16.0,140000.0
4395,27.0,Female,Bachelor's Degree,Junior Hr Coordinator,2.0,50000.0
4396,38.0,Male,Master's Degree,Senior Human Resources Manager,11.0,110000.0
4397,24.0,Female,Bachelor's Degree,Web Developer,1.0,45000.0
4398,31.0,Male,High School,Junior Web Developer,4.0,55000.0
4399,39.0,Female,PhD,Director Of Hr,13.0,130000.0
4400,26.0,Male,Bachelor's Degree,Junior Hr Generalist,2.0,50000.0
4401,32.0,Female,Master's Degree,Senior Hr Generalist,7.0,80000.0
4402,32.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0
4403,24.0,Female,High School,Junior Hr Generalist,1.0,32000.0
4404,45.0,Male,PhD,Senior Human Resources Manager,12.0,120000.0
